name,rating,text
Gōst,5,Best steak restaurant in Glasgow. Service from Andrew was wonderful. We were greeted to a lovely booth and the atmosphere was spot on. The food was that good we managed to squeeze in a dessert 😄
Gōst,5,"Delighted with my experience at Gosht restaurant! Introducing a friend to Scotland, I sought a quality halal steakhouse, and Gosht exceeded expectations. The ambience was lovely, service warmly welcoming. The sirloin steak was a revelation—undeniably the best I've ever had, incredibly juicy. The mocktails were beautifully crafted. While it leaned towards the pricey side, the exceptional fine dining experience made it worthwhile for special occasions. A special shout-out to Ellie, Rueben, and the talented chef who made our evening memorable on Friday, 26th January."
Gōst,4,"Overall a pleasant dining experience. Dishes were hit and miss. Snails were rather blend and tasteless, raw oysters were small but tasty and fresh, scallops were good, however the ribeye steak was the highlight of all. Tender juicy well aged and perfectly grilled, one of the best in town. Most staff are friendly and attentive, we were late due to having too much fun in another cocktail bar prior to coming for dinner, the front door lady was not happy and you can tell from her face and her tone of voice, that made us felt uncomfortable and guilty, there were many empty tables and wasn’t that full while we arrived but she was putting on a wide smile when we left."
Gōst,5,"Visited over the weekend with friends, we were hosted by Nicole who was absolutely spot on. She went above and beyond for us to ensure we were able to get exactly what it was we were looking for. Her colleague Andrew was great too. The food was great, there was something for everyone, drinks were cracking especially the cocktail - 'Spectre'. Thank you both & to the rest of the team for a great experience."
Elia Greek Restaurant,4,"I booked a table for a birthday dinner at 7pm on a Sunday. We had 5 starters and 4 mains. A bottle of Prosecco to share, two cocktails and a pint. The food is delicious and the table service is excellent. Total bill was £153 excluding a tip. Very good value for quality dining."
Elia Greek Restaurant,5,"We dined here today for lunch and we’re so glad that we picked Elia!
Location is very central and is opposite the Christmas Market on George Square. We had a friendly greeting and were seated straight away even though the restaurant was busy. We opted for the Meze for Two which consisted of starters, mains, desert and coffee all for £58. The dishes were all chefs choice apart from the desert which we could choose. We enjoyed every single dish and got to try things that we may never have ordered. Great service from the waiting staff too. Overall very happy with our visit and will come back."
Elia Greek Restaurant,4,"Beautiful, fresh food. I've been wanting to try here for a while and so glad we finally did. Service was good and we were given complimentary bread, olives and oil, which was nice. My only complaint would be for starters we ordered hummus and tzatziki which came on big plates, we were given 1 pitta between 2 people. I feel for the amount in each starter we could have done with a pitta each. We would definitely return."
Elia Greek Restaurant,5,"You can smell the delicious food before entering the restaurant!

We tried the lunch menu which have a good amount of options already. The dolma is really tasty, so are the tzatziki with pita bread. I had the lamb souvlaki and its sooo tender, cooked literally to perfection, the portion size is pretty big, thoroughly enjoyed that. My friend ordered the Smyrneika, the meatballs are nice but a bit salty, the sauce is amazing tho.

The service is great, they had a large menu and plenty seatings, will definitely come back to try more food! Highly recommend this place!"
Elia Greek Restaurant,5,"One of my favourite dining establishments and maybe the best Greek in Glasgow. Terrific food, reasonable prices, and excellent service. Worth booking."
Osteria Glasgow,4,"Osteria is located at 17 John Street, Glasgow (within Merchant City).  It's a 10 to 15 minute walk from Glasgow Central.

The food we ordered was lovely. We had the chicken burger with fries and spaghetti carbonara (the carbonara was quite creamy), with bruschetta classica. For dessert, cheesecake of the day (it was lemon, very soft and airy). We also had a banana split. Big thumbs up!

There were two nice members of staff alternatively waiting on people. The restaurant layout itself is very welcoming. The main part is probably the best area for people who may have any mobility problems. To the left and right of the bar, going up a few steps, you'll find seating. There is a very spacious disabled toilet located to the right of the bar area. It was spotless.

Accessibility to the upstairs part of the restaurant and the ladies and gents toilets is via a spiral staircase. Again, the toilet facilities were gleaming.

I think this restaurant may be dog friendly as well.

Continuing on a canine theme, the S.O.T.B cocktails were the puppy's bow wows!!!! I would go to this restaurant again."
Osteria Glasgow,4,"🍕🍝 Stepped into this Italian joint Osteria in Glasgow, that had me feelin' like I just stumbled into a scene from The Godfather!

💼 The atmosphere was as authentic as a Sicilian grandma's secret recipes, and the joint was bigger than Don Corleone's empire! 💼🏛️ They've got more pizza and pasta variations than mob bosses have aliases – capisce? 🍕🍝 And let me tell ya, the music was thumpin' like a beat-up Cadillac cruisin' down Mulberry Street! 🚗🎶

Now, the cheesecake, fuhgeddaboudit! It was as big as a suitcase full of cash, but sweet enough to give a rival sugar rush!

But let's talk 'bout that colossal calzone – it was so massive, I half expected a violin case to be smuggled inside! 🎻 And the price? Let's just say it's an offer you can't refuse! 💸 Now, the food prep time, it was quicker than a getaway car at midnight – 14 minutes flat, no funny business. ⏲️🌃"
Osteria Glasgow,5,"I came here the other week with a friend. My only qualm was I couldn't finish my main course because I wasn't feeling well! Staff were attentive and helpful, food was lovely and reasonably priced. Will definitely be back"
Osteria Glasgow,5,"Wonderful Italian restaurant! The food was great, the staff were attentive and the place itself is lovely. Would highly recommend."
Osteria Glasgow,4,"Lovely little Italian restaurant in the heart of Glasgow city centre. Very polite staff and very good food. Fast service coupled by home made Italian food, what more do you want. Also recent award winners! Give it a go, you won't be disappointed."
The Citizen Glasgow,5,"That Shetland mussels was a must have. The flavor was just insanely good. Good portion size too!

The steak sandwich was fantastic too!

That Burger though was slightly on the dry side unfortunately. The chips were cut in special shape to enhance taste and well cooked.

Great friendly service! Will definitely come back again!"
The Citizen Glasgow,5,"Visited The Citizen for a belated Christmas work meal and it did not disappoint!
The staff were very welcoming and friendly. I went for the Korean Crispy Chicken starter - absolutely delicious, full of flavour!
I had the Harissa Lamb Shank for main and so glad I did! The lamb fell off the bone, there was so much meat! The truffle mash was delicious and the honey roast carrots & crispy onions tasted delicious!
Enjoyed the meal so much, I went for a dessert, the chocolate and baileys cheesecake. Delicious end to a lovely meal!
Would definitely be back and would recommend."
The Citizen Glasgow,5,"We had our works Christmas night out here. The atmosphere is great. A lot of these places will blare out loud music. But this was kept a low volume here. So you can engage in conversations while the music just soothes in background.

I ordered the haggis-turkey-sticky toffee pudding. All excellent choices. Turkey was quite juicy.

Would definitely come here again."
The Citizen Glasgow,5,"Nice restaurant with good atmosphere. Variety of drinks, good and fast service.
Different options of meat, chicken, and fish plates."
The Citizen Glasgow,5,My favourite. I've been many times and never once has there been the slightest thing to complain about. The food and drinks are of very high standard and the service you get is always the absolute best. I just love it here.
Opium,5,Really lovely food and quick service. Would defo go back and try more starters. Had three courses but didn't feel bloated or too full. Was just the perfect amount. Staff were lovely.
Opium,5,Kate loved the vegetarian options and the clay pot aubergine was melt in the mouth. Staff were really attentive. I highly recommend the soft shell crab which had a warm heat to them that left my lips tingling. Perfect spot for a lovely meal.
Opium,5,"This is one of the best Asian meals I've ever had. The plum ribs were an absolute standout - the best I've ever had! Can also recommend their twist on a Pina colada.

Can highly recommend this place, especially their dim sum options."
Opium,5,"Amazing Asian fusion food with fabulous veggie/vegan offerings. Light, crisp, differentiated flavours with some of the best deep fried tofu I've ever had. Non alcoholic Heineken and tasty £5 mocktails as well. A small place that was packed all night so book. Excellent service with water constantly topped up: most responsible."
Opium,5,"Hadn't been to the restaurant in about 4 years and had totally forgotten how good it was! Amazing food, full of flavour and great selection of dishes to choose from. Staff were great and very attentive. We ordered quite a few dishes as there was so much we wanted to try, everything was delicious. My beef fillet main was 👌"
The Hug and Pint,5,"One of the great small venues and places to eat in Glasgow. Good selection of beers, I love that they have a tiny menu of great food that they change, when we were there we had chickpea curry with jasmine rice, daal and potato bits. All of it was really top rate!"
The Hug and Pint,4,"Was here to hear Gasper Nail who is from Malawi with a group of friends great little venue, not sure what his instrument was, he was joined for some of the time by his manager on guitar"
The Hug and Pint,5,"I recently visited the Hug and Pint for the first time [07/02/24] for the GhostWoman gig.
The upstairs bar has a wide selection of mullets and moustaches.
It also serves alcohol and vegan food.
The toilets are clean. The staff are friendly. And vice versa.
The downstairs venue is small. The sound was good.
There are also tables outside which might be enjoyable if it wasn't a February night in Scotland.
I thoroughly enjoyed my night out and would recommend this venue."
The Hug and Pint,5,"Was in at the weekend for a gig. And must say I was very happy with the place, being Coeliac I liked that they have a range of gluten free food and drink. I even talked to the chef, kitchen is adjacent to the bar, and he and the rest of the staff seemed full understand food allergens.

Will be back"
The Hug and Pint,5,"**Edit** Staff have changed over the past year and now they have a new menu. Good but overpriced for what it is. After learning how music acts are treated in this venue- £50 between a whole band and charged for having a merch table - Im less inclined..

Love this place! Really unique vegan asian tapas-style grub - be an adventurous eater when you come here and you won’t be disappointed!"
