name,rating,text
Sugo Pasta,5,Sugo Pasta is excellent! It was recommended by a friend and I’m so happy to have gone. There are great pasta selections and each are made fresh daily. We loved our dishes! We arrived just before noon on a Saturday and were seated quickly but there was a very long queue when we left! The restaurant is large so I think it moved quickly and is absolutely worth the wait! Great prices and great service as well. Will definitely be back!
Sugo Pasta,5,"Best pasta in town. Glad to had tried Sugo during our short 2 days trip here in Glasgow.

Lots of table and the atmosphere is buzzing, but do expect a bit of wait for seats during dinner hour. Service was good."
Sugo Pasta,5,"What an amazing place for freshly cooked pasta and great wine. You can't book, need to turn up, give your name and wait. We went to the pub opposite and came back 40 minutes later and straight in to sit down.
Pasta is freshly cooked and the beef Ragu was super tasty.
It was a Tuesday and the place was rammed. Very fast service and all reasonably priced."
Sugo Pasta,5,"Great place for pasta in Glasgow! Serves a wide variety of pasta where most of them are scrumptious and good portion size for its money.

Loved the linguine in a Puttanesca sauce with Fresh Mackerel. Tastes very savoury with tiny bit of fishy taste for more layers of tastefulness. Not sure if it's available very day as it is from the special menu. The pasta with ragu beef was great too, beef is tender and the sauce is flavourful. Definitely try their tiramisu for dessert, one of the best I've had! Wines are also served here.

Definitely returning when visiting Glasgow next time."
Joia Italian Restaurant and Bar,5,"A lovely Italian restaurant in the heart of Finnieston. The menu is full of delicious dishes, making it difficult to choose from, as you simply want everything. It changes seasonally, so there is always something exciting to look forward to. The staff was attentive and friendly. Thanks!"
Joia Italian Restaurant and Bar,5,"Beautiful seafood cooked to perfection. Staff are delightful, very friendly and helpful. Polenta starter could have used a little salad maybe. Just being picky though. Will return very soon. Highly recommend."
Joia Italian Restaurant and Bar,5,A picturesque setting for a nice dinner. The staff is very friendly and hospitable. Their desserts are to die for. My favorite is their pistachio lava cake! Definitely recommend a visit.
Joia Italian Restaurant and Bar,5,"This restaurant is definitely worth a visit, our waitress was incredibly friendly and personable. The food was a 10 out of 10 so really delicious and the ambience invites you to relax."
Joia Italian Restaurant and Bar,4,"I won’t recommend it. The pasta I ordered was too chewy and salty ( I know it’s proper Italian way of cooking but it’s under cook to my tastes). The lasagne was ok. All in all, I won’t recommend it to a friend and I won’t go back."
Mother India Restaurant,4,"I recently dined at Mother India Restaurant and I must say, my overall experience was fantastic. The food was absolutely delicious, with every bite bursting with flavor. The ambience of the restaurant was also wonderful, creating the perfect atmosphere for a pleasant meal. While the service was not top-notch, as I was initially charged for an item I did not order, the staff was quick to rectify the issue and make things right. I highly recommend trying the vegetarian thali, which was not only perfect in taste but also more than enough for two people. And to top it all off, the gulab jamun dessert was the perfect ending to an already amazing meal. Mother India Restaurant is definitely a must-visit for all food lovers!"
Mother India Restaurant,5,Had a lovely meal here before attending a show at the hydro. The food was delicious and the service was very efficient. My only slight criticism is that staff are a little overbearing as we were asked 3 times in the space of a minute if we were enjoying our meal which I find quite off putting. I would definitely visit again though. I would recommend booking in advance as it is small restaurant and filled up pretty quickly.
Mother India Restaurant,5,Fabulous dining room we were seated downstairs. Best Indian food I've ever had. Fish pakora was fresh and light followed by sea bass with chickpea and potato. Staff friendly and efficient. Highly recommend.
Mother India Restaurant,1,Much anticipated but sadly the food was terrible.  I have had better Chicken tikka masalas from a Tesco ready meal than whatever this was supposed to be.  The pilau rice was tasteless at best.   When we rang them to complain they just told us to take it up with Uber.  Of course yes silly me I forgot the Uber drivers make the food.  Folks don't believe the hype about this place plenty of other Indian food restaurants out there.
Mother India Restaurant,5,"We were here before the pandemic, and from what I've heard it is your mainly saying.
When I asked manager about one of my favorite Indian dishes, they were able to accommodate me, even though it wasn't on the menu.

I really recommend this place. The atmosphere, the food, the service we're all outstanding

When we visit Glasgow again in the near future, we will be dining here with friends we're bringing with us."
Roma Mediterranean Restaurant,4,"Been here quite a few times.

The girls got carbonara and dessert.

I prefer a mix of starters and a side (mushrooms in a white sauce and mussels in a white sauce which comes with garlic bread).  I also got a side of chips, I keep forgetting to tell them no salt, they always come heavily salted to the point I end up not eating them but my friend did.

We got soft drinks x1 each."
Roma Mediterranean Restaurant,2,Beware of expensive add ons!! The portions are decently sized but the food is so extremely bland. I had the chicken carbonara and the chicken tasted old and chewy. The carbonara had no taste at all and I had to heavily salt it to make it edible. The pollo al Pepe and the steak were so average for the prices we were paying. The garlic bread also had no taste whatsoever. The cocktails were delicious but often the food would come before the drinks. However the staff were nice and the atmosphere was cute. Such bad value for money as the prices were absolutely extortionate!!
Roma Mediterranean Restaurant,5,"Wanted a quick bite to eat pre-show.  This place had great deals on 2 and 3 courses.  Food was quickly received and was lovely.  The restaurant has beautiful decor.  Food is very reasonably priced and good sized portions.  However what is a reasonably priced meal becomes less so when drinks and service charge are added on.  Over £6 for a Peroni is expensive, especially compared to wetherspoons the evening before."
Roma Mediterranean Restaurant,3,"The place was good, service was amazing, we ordered pizza and garlic bread. but the pizza crust was overcooked. The garlic bread was lacking flavours."
Roma Mediterranean Restaurant,3,Lack of communication and hustled out quite quickly.  Ordered peroni and got water!!.  Didn't have the cheesecake they had advised me of so they just gave me something else without asking. Constantly at the table asking if it was OK which was annoying.  Cleared the table really quickly which gave me the impression they didn't want us to stay too long. Food was OK and pleasant atmosphere.
Red Onion,5,"Been meaning to eat here for several years, having tried the food at a BBC Good Food exhibition. My wife's lactose intolerance was a non-issue. We had the pre-theatre fixed price menu (she had the dairy-free version, including a banana fritter). Loads of choice, delicious food, and the service was terrific. The chef even dropped by our table to say hello. Next time we are visiting Glasgow we will definitely be back"
Red Onion,4,"A very cute place. They closed their full menu earlier than their hours indicated. We were able to order from apps and salads. The food was pretty good. It was all cooked well and served prettily. Bathrooms were clean. Service was minimal and mostly forgot us. I couldn't make eye contact with a server to save my life, so it was a pretty thirsty meal for me. Mostly just enjoyed the ambiance. I'd head somewhere else if I was choosing again."
Red Onion,5,Beautiful restaurant. The food is absolutely delicious and it's a lovely atmosphere. Really great service even when busy.
Red Onion,5,"Food superb, one of the best gluten free / coeliac friendly menu options I seen
Staff were lovely &friendly and very attentive but not over bearing so
We would  definitely revisit next time we are in Glasgow"
Red Onion,5,"The atmosphere was very chill and very friendly staff.
We had duck and sunday roast! Which was very good, the scallops as well."
